1.250000000000000000e-01 2.636615949874146025e+01
1.277370999999999923e-01 2.638546327245052581e+01
1.305341999999999891e-01 2.640195511838147269e+01
1.333926000000000001e-01 2.641864428163626854e+01
1.363135000000000041e-01 2.643703830673435462e+01
1.392983000000000138e-01 2.644655425271502480e+01
1.423485999999999918e-01 2.646055959252637990e+01
1.454656000000000005e-01 2.647982570943653613e+01
1.486509000000000025e-01 2.649224619288503746e+01
1.519059000000000104e-01 2.650366677573459739e+01
1.552321999999999869e-01 2.651508000156895406e+01
1.586314000000000057e-01 2.652041147187130932e+01
1.621048999999999962e-01 2.653214262472033269e+01
1.656546000000000129e-01 2.654546422593406163e+01
1.692819000000000129e-01 2.655950564479930165e+01
1.729886999999999952e-01 2.656879290102938285e+01
1.767767000000000088e-01 2.657793276393847037e+01
1.806475999999999915e-01 2.659013712246277095e+01
1.846032999999999979e-01 2.659714648783369384e+01
1.886455999999999966e-01 2.661139719927898284e+01
1.927763999999999867e-01 2.662575578129406395e+01
1.969975999999999949e-01 2.663006869620555861e+01
2.013112999999999986e-01 2.664039596099552298e+01
2.057193999999999967e-01 2.665121015018334916e+01
2.102240999999999971e-01 2.665745743735633511e+01
2.148274000000000017e-01 2.666658349417732410e+01
2.195314999999999905e-01 2.667472247490991677e+01
2.243385999999999991e-01 2.668309569091193012e+01
2.292510000000000103e-01 2.669576965132471713e+01
2.342710000000000070e-01 2.670513899884361919e+01
2.394007999999999969e-01 2.671445969328837577e+01
2.446429999999999993e-01 2.671979185895998654e+01
2.500000000000000000e-01 2.672810124957922540e+01
2.554742999999999875e-01 2.673429966313726780e+01
2.610683999999999783e-01 2.674430315566707961e+01
2.667850999999999972e-01 2.674790331571139745e+01
2.726269000000000053e-01 2.675324744250396591e+01
2.785966999999999749e-01 2.675922426021122291e+01
2.846971999999999836e-01 2.676770265853077291e+01
2.909312000000000009e-01 2.677088734263739767e+01
2.973018000000000050e-01 2.677778266753549019e+01
3.038118000000000207e-01 2.678910314877305510e+01
3.104644999999999766e-01 2.679452777964969101e+01
3.172627000000000086e-01 2.680365373278686647e+01
3.242098999999999953e-01 2.681060144433351056e+01
3.313092000000000259e-01 2.681829914987821439e+01
3.385638999999999732e-01 2.682415838850461753e+01
3.459774999999999934e-01 2.683174439282773704e+01
3.535534000000000177e-01 2.683736744732656376e+01
3.612951999999999830e-01 2.684157468700757221e+01
3.692064999999999930e-01 2.684571553981703929e+01
3.772910999999999904e-01 2.684743938925294415e+01
3.855527000000000259e-01 2.685004736589717211e+01
3.939951999999999899e-01 2.685233540806585495e+01
4.026225999999999972e-01 2.685654522773867114e+01
4.114388999999999963e-01 2.686060329443334282e+01
4.204481999999999942e-01 2.686276148417221066e+01
4.296548000000000034e-01 2.686518217615608961e+01
4.390629999999999811e-01 2.687055956785355448e+01
4.486773000000000011e-01 2.687343570076201615e+01
4.585020000000000207e-01 2.687673210564949855e+01
4.685419000000000112e-01 2.687973795393421739e+01
4.788015999999999939e-01 2.688047974297300158e+01
4.892859999999999987e-01 2.688416583206000610e+01
5.000000000000000000e-01 2.688978336209224551e+01
5.109485999999999750e-01 2.689492553053010226e+01
5.221369000000000149e-01 2.689798482455819695e+01
5.335701999999999945e-01 2.690059705265917245e+01
5.452538999999999580e-01 2.690294501701539787e+01
5.571933999999999498e-01 2.690606662307663299e+01
5.693943000000000199e-01 2.691151129478679138e+01
5.818624000000000018e-01 2.691480312806610797e+01
5.946036000000000099e-01 2.691844607435794856e+01
6.076236999999999888e-01 2.692244465837654488e+01
6.209289000000000058e-01 2.692648135747654337e+01
6.345254999999999646e-01 2.693034936224422182e+01
6.484197999999999906e-01 2.693444441356840713e+01
6.626182999999999934e-01 2.693736791918557216e+01
6.771277999999999464e-01 2.694181245237992428e+01
6.919549000000000394e-01 2.694585838886252560e+01
7.071068000000000353e-01 2.695085389054177227e+01
7.225903999999999661e-01 2.695593728972306380e+01
7.384131000000000444e-01 2.696109394476031085e+01
7.545821999999999807e-01 2.696498426409984361e+01
7.711054000000000519e-01 2.697031990635634102e+01
7.879903999999999797e-01 2.697751326440044295e+01
8.052451999999999943e-01 2.698428872338779527e+01
8.228777000000000452e-01 2.699091575450608360e+01
8.408963999999999883e-01 2.699771744049687072e+01
8.593096000000000068e-01 2.700560944536028174e+01
8.781261000000000205e-01 2.701400781913661930e+01
8.973545000000000549e-01 2.702238712568643919e+01
9.170040000000000413e-01 2.703032845618182023e+01
9.370838000000000223e-01 2.703953308766939045e+01
9.576033000000000461e-01 2.704760581776406170e+01
9.785720999999999448e-01 2.705705340035623863e+01
1.000000000000000000e+00 2.706608727742834475e+01
1.021897099999999892e+00 2.707573304772626699e+01
1.044273800000000030e+00 2.708407914632755720e+01
1.067140399999999989e+00 2.709335513494127312e+01
1.090507700000000080e+00 2.710213515427217601e+01
1.114386700000000063e+00 2.711047859749814748e+01
1.138788600000000040e+00 2.711817871866630369e+01
1.163724900000000062e+00 2.712522744645337980e+01
1.189207099999999961e+00 2.713137161717538604e+01
1.215247399999999978e+00 2.713757246987302452e+01
1.241857800000000012e+00 2.714319597885939217e+01
1.269050999999999929e+00 2.714722788853248758e+01
1.296839599999999981e+00 2.715119205041332151e+01
1.325236599999999987e+00 2.715433570528071527e+01
1.354255500000000056e+00 2.715769545871638257e+01
1.383909899999999915e+00 2.715953711639702206e+01
1.414213600000000071e+00 2.716105339920564532e+01
1.445180799999999932e+00 2.716240009623881946e+01
1.476826100000000030e+00 2.716315540935250183e+01
1.509164399999999961e+00 2.716366219511543534e+01
1.542210800000000104e+00 2.716288687139989122e+01
1.575980799999999959e+00 2.716183499203152962e+01
1.610490299999999930e+00 2.716021634501453619e+01
1.645755499999999927e+00 2.715753836068500249e+01
1.681792799999999977e+00 2.715396722164548038e+01
1.718619300000000072e+00 2.715015445592739596e+01
1.756252200000000041e+00 2.714537046207513526e+01
1.794709099999999946e+00 2.714027229102918426e+01
1.834008099999999919e+00 2.713479845014296643e+01
1.874167600000000045e+00 2.712928375944654746e+01
1.915206600000000092e+00 2.712388755857427824e+01
1.957144100000000053e+00 2.711899510230083266e+01
2.000000000000000000e+00 2.711391328472496909e+01
2.043794300000000064e+00 2.710957854690438751e+01
2.088547600000000060e+00 2.710533302461675120e+01
2.134280799999999978e+00 2.710215575061486604e+01
2.181015499999999996e+00 2.709939400884736216e+01
2.228773499999999963e+00 2.709738573910991377e+01
2.277577299999999916e+00 2.709600922129873624e+01
2.327449699999999844e+00 2.709560168649544565e+01
2.378414199999999923e+00 2.709612061724042320e+01
2.430494700000000119e+00 2.709665631094241078e+01
2.483715600000000023e+00 2.709801345518592797e+01
2.538101900000000022e+00 2.709887205969313584e+01
2.593679100000000126e+00 2.709986702322423824e+01
2.650473299999999810e+00 2.710066342277677265e+01
2.708511099999999949e+00 2.709983251405196825e+01
2.767819799999999830e+00 2.709813126754859880e+01
2.828427099999999861e+00 2.709628765759707036e+01
2.890361599999999864e+00 2.709320448361637190e+01
2.953652299999999897e+00 2.708925494871935769e+01
3.018328900000000203e+00 2.708384647929550226e+01
3.084421700000000044e+00 2.707716070284727294e+01
3.151961700000000199e+00 2.707021893889414343e+01
3.220980700000000141e+00 2.706426326184459796e+01
3.291510999999999854e+00 2.705688580291514711e+01
3.363585699999999790e+00 2.704850395215982672e+01
3.437238600000000144e+00 2.703895777113936560e+01
3.512504299999999802e+00 2.702949335218817950e+01
3.589418199999999892e+00 2.701877952974271579e+01
3.668016199999999838e+00 2.700662860482869831e+01
3.748335299999999926e+00 2.699263480237610935e+01
3.830413099999999904e+00 2.697732387045926927e+01
3.914288200000000106e+00 2.696149370772867826e+01
4.000000000000000000e+00 2.694378576156394089e+01
4.087588600000000127e+00 2.692572967990124155e+01
4.177095099999999839e+00 2.690630163325229063e+01
4.268561599999999956e+00 2.688588002764753071e+01
4.362030899999999711e+00 2.686506842384241978e+01
4.457546999999999926e+00 2.684362701575899024e+01
4.555154500000000439e+00 2.682141067424484859e+01
4.654899399999999687e+00 2.679738873848626923e+01
4.756828500000000126e+00 2.677335778810657985e+01
4.860989400000000238e+00 2.674855237128755903e+01
4.967431200000000047e+00 2.672311812116987184e+01
5.076203800000000044e+00 2.669653111996960604e+01
5.187358200000000252e+00 2.666824703208644110e+01
5.300946599999999620e+00 2.663889939663653195e+01
5.417022199999999899e+00 2.660966482964781221e+01
5.535639500000000268e+00 2.657922093522289586e+01
5.656854199999999722e+00 2.654741531029536716e+01
5.780723199999999729e+00 2.651505877719423765e+01
5.907304599999999795e+00 2.648191393335023136e+01
6.036657700000000126e+00 2.644905238115146417e+01
6.168843299999999807e+00 2.641442679537206573e+01
6.303923400000000399e+00 2.638044099509139073e+01
6.441961300000000001e+00 2.634559327317138155e+01
6.583021900000000315e+00 2.631041501988745779e+01
6.727171300000000187e+00 2.627657438444581572e+01
6.874477200000000288e+00 2.624082371551766713e+01
7.025008599999999603e+00 2.620525851200406109e+01
7.178836300000000392e+00 2.617072217548907176e+01
7.336032300000000284e+00 2.613630509420059056e+01
7.496670499999999571e+00 2.610196348008665623e+01
7.660826199999999808e+00 2.606720852827355017e+01
7.828576499999999605e+00 2.603190105852345582e+01
8.000000000000000000e+00 2.599741653055347257e+01
8.175177200000000255e+00 2.596316946180958141e+01
8.354190300000000846e+00 2.592876085445075063e+01
8.537123199999999912e+00 2.589357480325178784e+01
8.724061900000000591e+00 2.585864966647923424e+01
8.915093900000000460e+00 2.582454364944893399e+01
9.110309100000000271e+00 2.578989222081023769e+01
9.309798900000000543e+00 2.575591904479264471e+01
9.513656900000000860e+00 2.572133485582411794e+01
9.721978899999999868e+00 2.568642174987936855e+01
9.934862499999999486e+00 2.565294606477372596e+01
1.015240769999999948e+01 2.561948047353166302e+01
1.037471640000000050e+01 2.558639599294995648e+01
1.060189309999999985e+01 2.555453398027346879e+01
1.083404439999999980e+01 2.552315313269560804e+01
1.107127909999999993e+01 2.549293770137614246e+01
1.131370850000000061e+01 2.546443141902517482e+01
1.156144650000000063e+01 2.543702560560491222e+01
1.181460919999999959e+01 2.541048704460089525e+01
1.207331540000000025e+01 2.538581175529030176e+01
1.233768659999999961e+01 2.536215625440845756e+01
1.260784680000000080e+01 2.533994210561489879e+01
1.288392269999999940e+01 2.531915604716456158e+01
1.316604380000000063e+01 2.529847754399096615e+01
1.345434260000000037e+01 2.527884959228175532e+01
1.374895440000000058e+01 2.525994728611770412e+01
1.405001730000000038e+01 2.524207408676187825e+01
1.435767260000000078e+01 2.522447867527633747e+01
1.467206469999999996e+01 2.520683396840021828e+01
1.499334110000000031e+01 2.519065939679238397e+01
1.532165250000000079e+01 2.517521889923461842e+01
1.565715299999999921e+01 2.516050154464860711e+01
1.600000000000000000e+01 2.514551959739732823e+01
1.635035440000000051e+01 2.513143900761557958e+01
1.670838050000000052e+01 2.511775836051274524e+01
1.707424639999999982e+01 2.510497848735791493e+01
1.744812370000000001e+01 2.509228191903621763e+01
1.783018789999999854e+01 2.507962616990702998e+01
1.822061820000000054e+01 2.506660542412652859e+01
1.861959769999999992e+01 2.505434488876763055e+01
1.902731380000000172e+01 2.504255188743777083e+01
1.944395779999999974e+01 2.503041349801791426e+01
1.986972499999999897e+01 2.501907472917789832e+01
2.030481530000000134e+01 2.500802925293331569e+01
2.074943289999999863e+01 2.499706863026647241e+01
2.120378630000000086e+01 2.498664680066879740e+01
