1.250000000000000000e-01 2.613169884425924039e+01
1.277370999999999923e-01 2.615022514012768440e+01
1.305341999999999891e-01 2.616039649288788027e+01
1.333926000000000001e-01 2.618128035436955159e+01
1.363135000000000041e-01 2.619269287329721507e+01
1.392983000000000138e-01 2.620271439648616507e+01
1.423485999999999918e-01 2.622390071305957093e+01
1.454656000000000005e-01 2.624732256423035537e+01
1.486509000000000025e-01 2.626175756366228242e+01
1.519059000000000104e-01 2.627813829572268389e+01
1.552321999999999869e-01 2.629348409595458236e+01
1.586314000000000057e-01 2.630312474948757284e+01
1.621048999999999962e-01 2.632689271179452462e+01
1.656546000000000129e-01 2.634915703532787745e+01
1.692819000000000129e-01 2.635034107146780613e+01
1.729886999999999952e-01 2.636310971282614446e+01
1.767767000000000088e-01 2.637482163847199601e+01
1.806475999999999915e-01 2.639069847573624017e+01
1.846032999999999979e-01 2.640582939989623057e+01
1.886455999999999966e-01 2.641741356194445345e+01
1.927763999999999867e-01 2.642464319902995484e+01
1.969975999999999949e-01 2.643657606399905902e+01
2.013112999999999986e-01 2.645121825851379427e+01
2.057193999999999967e-01 2.646972631342978843e+01
2.102240999999999971e-01 2.648642764494971047e+01
2.148274000000000017e-01 2.649852006756573530e+01
2.195314999999999905e-01 2.651296174391724136e+01
2.243385999999999991e-01 2.652811418483790007e+01
2.292510000000000103e-01 2.654257896647404280e+01
2.342710000000000070e-01 2.655251734252546925e+01
2.394007999999999969e-01 2.655675345027636425e+01
2.446429999999999993e-01 2.656682977104955512e+01
2.500000000000000000e-01 2.657310262256788747e+01
2.554742999999999875e-01 2.658199286960482510e+01
2.610683999999999783e-01 2.659272400116138968e+01
2.667850999999999972e-01 2.660039780961488276e+01
2.726269000000000053e-01 2.661278703447261051e+01
2.785966999999999749e-01 2.662853503279184508e+01
2.846971999999999836e-01 2.664084601176388745e+01
2.909312000000000009e-01 2.665987248332659121e+01
2.973018000000000050e-01 2.666936430628183530e+01
3.038118000000000207e-01 2.667982294303483215e+01
3.104644999999999766e-01 2.669102134126768178e+01
3.172627000000000086e-01 2.670797788085640789e+01
3.242098999999999953e-01 2.672392911504570989e+01
3.313092000000000259e-01 2.673099049335857202e+01
3.385638999999999732e-01 2.673725149914067600e+01
3.459774999999999934e-01 2.674728826111530111e+01
3.535534000000000177e-01 2.676008909479593001e+01
3.612951999999999830e-01 2.677523022843999101e+01
3.692064999999999930e-01 2.678432267117600318e+01
3.772910999999999904e-01 2.680092180811348967e+01
3.855527000000000259e-01 2.681464640396792376e+01
3.939951999999999899e-01 2.682522677695003566e+01
4.026225999999999972e-01 2.683704270242212431e+01
4.114388999999999963e-01 2.684862380987541641e+01
4.204481999999999942e-01 2.685798405234380226e+01
4.296548000000000034e-01 2.686558362581080672e+01
4.390629999999999811e-01 2.687681862240125241e+01
4.486773000000000011e-01 2.688479083412632775e+01
4.585020000000000207e-01 2.689489621151955134e+01
4.685419000000000112e-01 2.690504317068094409e+01
4.788015999999999939e-01 2.691499173388739052e+01
4.892859999999999987e-01 2.692428600723399867e+01
5.000000000000000000e-01 2.693018414226369828e+01
5.109485999999999750e-01 2.693492344782424652e+01
5.221369000000000149e-01 2.694138370941347915e+01
5.335701999999999945e-01 2.694861881560845873e+01
5.452538999999999580e-01 2.695532689073154486e+01
5.571933999999999498e-01 2.695860162554679818e+01
5.693943000000000199e-01 2.696173376843773895e+01
5.818624000000000018e-01 2.696407191406004245e+01
5.946036000000000099e-01 2.696807087383702495e+01
6.076236999999999888e-01 2.697247777364035670e+01
6.209289000000000058e-01 2.697430301546321374e+01
6.345254999999999646e-01 2.697603526519708694e+01
6.484197999999999906e-01 2.697852699227059858e+01
6.626182999999999934e-01 2.698213142200116010e+01
6.771277999999999464e-01 2.698666516233916113e+01
6.919549000000000394e-01 2.699091265017417385e+01
7.071068000000000353e-01 2.699298847803816770e+01
7.225903999999999661e-01 2.699444341852377605e+01
7.384131000000000444e-01 2.699863112020156919e+01
7.545821999999999807e-01 2.699956070617833248e+01
7.711054000000000519e-01 2.700186778702110857e+01
7.879903999999999797e-01 2.700177696707743991e+01
8.052451999999999943e-01 2.700295614752029394e+01
8.228777000000000452e-01 2.700478981510012133e+01
8.408963999999999883e-01 2.700582375302902705e+01
8.593096000000000068e-01 2.700829776347804412e+01
8.781261000000000205e-01 2.700933614530739035e+01
8.973545000000000549e-01 2.701112196269503229e+01
9.170040000000000413e-01 2.701314913006967444e+01
9.370838000000000223e-01 2.701522139632669450e+01
9.576033000000000461e-01 2.701689133519699126e+01
9.785720999999999448e-01 2.701729634188161455e+01
1.000000000000000000e+00 2.701825932432447530e+01
1.021897099999999892e+00 2.701988445738159328e+01
1.044273800000000030e+00 2.702095347519320256e+01
1.067140399999999989e+00 2.702180514676511791e+01
1.090507700000000080e+00 2.702279528366016237e+01
1.114386700000000063e+00 2.702354874908858662e+01
1.138788600000000040e+00 2.702538370352623076e+01
1.163724900000000062e+00 2.702714974555303584e+01
1.189207099999999961e+00 2.702820511990544361e+01
1.215247399999999978e+00 2.702899395539986571e+01
1.241857800000000012e+00 2.703065638297367101e+01
1.269050999999999929e+00 2.703259055899468066e+01
1.296839599999999981e+00 2.703545775627958037e+01
1.325236599999999987e+00 2.703734281846555376e+01
1.354255500000000056e+00 2.703972733281648999e+01
1.383909899999999915e+00 2.704263850616433373e+01
1.414213600000000071e+00 2.704556157956808704e+01
1.445180799999999932e+00 2.704925679723222842e+01
1.476826100000000030e+00 2.705155381810922322e+01
1.509164399999999961e+00 2.705430656584839966e+01
1.542210800000000104e+00 2.705880927962425275e+01
1.575980799999999959e+00 2.706378356059735424e+01
1.610490299999999930e+00 2.707034823003557378e+01
1.645755499999999927e+00 2.707727703919283258e+01
1.681792799999999977e+00 2.708602151880851139e+01
1.718619300000000072e+00 2.709406564447718679e+01
1.756252200000000041e+00 2.710310897831812227e+01
1.794709099999999946e+00 2.711227312202966644e+01
1.834008099999999919e+00 2.712294618968840254e+01
1.874167600000000045e+00 2.713298930596828384e+01
1.915206600000000092e+00 2.714358619319796873e+01
