1.002999999999999985e-03 2.923850000000000060e-01 4.714000000000000135e-02 5.367100000000000343e-02 4.760000000000000000e+02
1.002999999999999985e-03 2.923850000000000060e-01 4.714000000000000135e-02 5.367100000000000343e-02 6.210000000000000000e+02
1.002999999999999985e-03 2.923850000000000060e-01 4.714000000000000135e-02 5.367100000000000343e-02 7.540000000000000000e+02
1.002999999999999985e-03 2.923850000000000060e-01 4.714000000000000135e-02 5.367100000000000343e-02 9.000000000000000000e+02
1.002999999999999985e-03 2.923850000000000060e-01 4.714000000000000135e-02 5.367100000000000343e-02 1.020000000000000000e+03
1.002999999999999985e-03 2.923850000000000060e-01 4.714000000000000135e-02 5.367100000000000343e-02 1.220000000000000000e+03
1.002999999999999985e-03 2.923850000000000060e-01 4.714000000000000135e-02 5.367100000000000343e-02 1.630000000000000000e+03
1.002999999999999985e-03 2.923850000000000060e-01 4.714000000000000135e-02 5.367100000000000343e-02 2.190000000000000000e+03
1.002999999999999985e-03 2.923850000000000060e-01 4.714000000000000135e-02 5.367100000000000343e-02 4.493000000000000000e+03
1.020999999999999989e-03 5.309400000000000230e-02 8.482699999999999962e-02 1.346259999999999957e-01 4.760000000000000000e+02
1.020999999999999989e-03 5.309400000000000230e-02 8.482699999999999962e-02 1.346259999999999957e-01 6.210000000000000000e+02
1.020999999999999989e-03 5.309400000000000230e-02 8.482699999999999962e-02 1.346259999999999957e-01 7.540000000000000000e+02
1.020999999999999989e-03 5.309400000000000230e-02 8.482699999999999962e-02 1.346259999999999957e-01 9.000000000000000000e+02
1.020999999999999989e-03 5.309400000000000230e-02 8.482699999999999962e-02 1.346259999999999957e-01 1.020000000000000000e+03
1.020999999999999989e-03 5.309400000000000230e-02 8.482699999999999962e-02 1.346259999999999957e-01 1.220000000000000000e+03
1.020999999999999989e-03 5.309400000000000230e-02 8.482699999999999962e-02 1.346259999999999957e-01 1.630000000000000000e+03
1.020999999999999989e-03 5.309400000000000230e-02 8.482699999999999962e-02 1.346259999999999957e-01 2.190000000000000000e+03
1.020999999999999989e-03 5.309400000000000230e-02 8.482699999999999962e-02 1.346259999999999957e-01 4.493000000000000000e+03
1.066000000000000107e-03 2.929350000000000009e-01 6.955200000000000271e-02 1.769600000000000062e-01 4.760000000000000000e+02
1.066000000000000107e-03 2.929350000000000009e-01 6.955200000000000271e-02 1.769600000000000062e-01 6.210000000000000000e+02
1.066000000000000107e-03 2.929350000000000009e-01 6.955200000000000271e-02 1.769600000000000062e-01 7.540000000000000000e+02
1.066000000000000107e-03 2.929350000000000009e-01 6.955200000000000271e-02 1.769600000000000062e-01 9.000000000000000000e+02
1.066000000000000107e-03 2.929350000000000009e-01 6.955200000000000271e-02 1.769600000000000062e-01 1.020000000000000000e+03
1.066000000000000107e-03 2.929350000000000009e-01 6.955200000000000271e-02 1.769600000000000062e-01 1.220000000000000000e+03
1.066000000000000107e-03 2.929350000000000009e-01 6.955200000000000271e-02 1.769600000000000062e-01 1.630000000000000000e+03
1.066000000000000107e-03 2.929350000000000009e-01 6.955200000000000271e-02 1.769600000000000062e-01 2.190000000000000000e+03
1.066000000000000107e-03 2.929350000000000009e-01 6.955200000000000271e-02 1.769600000000000062e-01 4.493000000000000000e+03
1.080999999999999930e-03 5.460399999999999976e-02 6.753000000000000669e-02 5.430200000000000304e-02 4.760000000000000000e+02
1.080999999999999930e-03 5.460399999999999976e-02 6.753000000000000669e-02 5.430200000000000304e-02 6.210000000000000000e+02
1.080999999999999930e-03 5.460399999999999976e-02 6.753000000000000669e-02 5.430200000000000304e-02 7.540000000000000000e+02
1.080999999999999930e-03 5.460399999999999976e-02 6.753000000000000669e-02 5.430200000000000304e-02 9.000000000000000000e+02
1.080999999999999930e-03 5.460399999999999976e-02 6.753000000000000669e-02 5.430200000000000304e-02 1.020000000000000000e+03
1.080999999999999930e-03 5.460399999999999976e-02 6.753000000000000669e-02 5.430200000000000304e-02 1.220000000000000000e+03
1.080999999999999930e-03 5.460399999999999976e-02 6.753000000000000669e-02 5.430200000000000304e-02 1.630000000000000000e+03
1.080999999999999930e-03 5.460399999999999976e-02 6.753000000000000669e-02 5.430200000000000304e-02 2.190000000000000000e+03
1.080999999999999930e-03 5.460399999999999976e-02 6.753000000000000669e-02 5.430200000000000304e-02 4.493000000000000000e+03
1.097000000000000102e-03 2.270189999999999986e-01 9.920800000000000451e-02 2.497219999999999995e-01 4.760000000000000000e+02
1.097000000000000102e-03 2.270189999999999986e-01 9.920800000000000451e-02 2.497219999999999995e-01 6.210000000000000000e+02
1.097000000000000102e-03 2.270189999999999986e-01 9.920800000000000451e-02 2.497219999999999995e-01 7.540000000000000000e+02
1.097000000000000102e-03 2.270189999999999986e-01 9.920800000000000451e-02 2.497219999999999995e-01 9.000000000000000000e+02
1.097000000000000102e-03 2.270189999999999986e-01 9.920800000000000451e-02 2.497219999999999995e-01 1.020000000000000000e+03
1.097000000000000102e-03 2.270189999999999986e-01 9.920800000000000451e-02 2.497219999999999995e-01 1.220000000000000000e+03
1.097000000000000102e-03 2.270189999999999986e-01 9.920800000000000451e-02 2.497219999999999995e-01 1.630000000000000000e+03
1.097000000000000102e-03 2.270189999999999986e-01 9.920800000000000451e-02 2.497219999999999995e-01 2.190000000000000000e+03
1.097000000000000102e-03 2.270189999999999986e-01 9.920800000000000451e-02 2.497219999999999995e-01 4.493000000000000000e+03
1.118000000000000070e-03 2.055730000000000057e-01 4.862799999999999762e-02 5.165000000000000147e-02 4.760000000000000000e+02
1.118000000000000070e-03 2.055730000000000057e-01 4.862799999999999762e-02 5.165000000000000147e-02 6.210000000000000000e+02
1.118000000000000070e-03 2.055730000000000057e-01 4.862799999999999762e-02 5.165000000000000147e-02 7.540000000000000000e+02
1.118000000000000070e-03 2.055730000000000057e-01 4.862799999999999762e-02 5.165000000000000147e-02 9.000000000000000000e+02
1.118000000000000070e-03 2.055730000000000057e-01 4.862799999999999762e-02 5.165000000000000147e-02 1.020000000000000000e+03
1.118000000000000070e-03 2.055730000000000057e-01 4.862799999999999762e-02 5.165000000000000147e-02 1.220000000000000000e+03
