1.038999999999999993e-03 2.987609999999999988e-01 8.392499999999999960e-02 7.896000000000000241e-02 4.760000000000000000e+02
1.038999999999999993e-03 2.987609999999999988e-01 8.392499999999999960e-02 7.896000000000000241e-02 6.210000000000000000e+02
1.038999999999999993e-03 2.987609999999999988e-01 8.392499999999999960e-02 7.896000000000000241e-02 7.540000000000000000e+02
1.038999999999999993e-03 2.987609999999999988e-01 8.392499999999999960e-02 7.896000000000000241e-02 9.000000000000000000e+02
1.038999999999999993e-03 2.987609999999999988e-01 8.392499999999999960e-02 7.896000000000000241e-02 1.020000000000000000e+03
1.038999999999999993e-03 2.987609999999999988e-01 8.392499999999999960e-02 7.896000000000000241e-02 1.220000000000000000e+03
1.038999999999999993e-03 2.987609999999999988e-01 8.392499999999999960e-02 7.896000000000000241e-02 1.630000000000000000e+03
1.038999999999999993e-03 2.987609999999999988e-01 8.392499999999999960e-02 7.896000000000000241e-02 2.190000000000000000e+03
1.038999999999999993e-03 2.987609999999999988e-01 8.392499999999999960e-02 7.896000000000000241e-02 4.493000000000000000e+03
1.041999999999999958e-03 1.871170000000000055e-01 8.489299999999999624e-02 1.639480000000000104e-01 4.760000000000000000e+02
1.041999999999999958e-03 1.871170000000000055e-01 8.489299999999999624e-02 1.639480000000000104e-01 6.210000000000000000e+02
1.041999999999999958e-03 1.871170000000000055e-01 8.489299999999999624e-02 1.639480000000000104e-01 7.540000000000000000e+02
1.041999999999999958e-03 1.871170000000000055e-01 8.489299999999999624e-02 1.639480000000000104e-01 9.000000000000000000e+02
1.041999999999999958e-03 1.871170000000000055e-01 8.489299999999999624e-02 1.639480000000000104e-01 1.020000000000000000e+03
1.041999999999999958e-03 1.871170000000000055e-01 8.489299999999999624e-02 1.639480000000000104e-01 1.220000000000000000e+03
1.041999999999999958e-03 1.871170000000000055e-01 8.489299999999999624e-02 1.639480000000000104e-01 1.630000000000000000e+03
1.041999999999999958e-03 1.871170000000000055e-01 8.489299999999999624e-02 1.639480000000000104e-01 2.190000000000000000e+03
1.041999999999999958e-03 1.871170000000000055e-01 8.489299999999999624e-02 1.639480000000000104e-01 4.493000000000000000e+03
1.075000000000000001e-03 1.512149999999999883e-01 5.422699999999999743e-02 2.968480000000000008e-01 4.760000000000000000e+02
1.075000000000000001e-03 1.512149999999999883e-01 5.422699999999999743e-02 2.968480000000000008e-01 6.210000000000000000e+02
1.075000000000000001e-03 1.512149999999999883e-01 5.422699999999999743e-02 2.968480000000000008e-01 7.540000000000000000e+02
1.075000000000000001e-03 1.512149999999999883e-01 5.422699999999999743e-02 2.968480000000000008e-01 9.000000000000000000e+02
1.075000000000000001e-03 1.512149999999999883e-01 5.422699999999999743e-02 2.968480000000000008e-01 1.020000000000000000e+03
1.075000000000000001e-03 1.512149999999999883e-01 5.422699999999999743e-02 2.968480000000000008e-01 1.220000000000000000e+03
1.075000000000000001e-03 1.512149999999999883e-01 5.422699999999999743e-02 2.968480000000000008e-01 1.630000000000000000e+03
1.075000000000000001e-03 1.512149999999999883e-01 5.422699999999999743e-02 2.968480000000000008e-01 2.190000000000000000e+03
1.075000000000000001e-03 1.512149999999999883e-01 5.422699999999999743e-02 2.968480000000000008e-01 4.493000000000000000e+03
1.075000000000000001e-03 2.958910000000000151e-01 6.393899999999999584e-02 2.085650000000000004e-01 4.760000000000000000e+02
1.075000000000000001e-03 2.958910000000000151e-01 6.393899999999999584e-02 2.085650000000000004e-01 6.210000000000000000e+02
1.075000000000000001e-03 2.958910000000000151e-01 6.393899999999999584e-02 2.085650000000000004e-01 7.540000000000000000e+02
1.075000000000000001e-03 2.958910000000000151e-01 6.393899999999999584e-02 2.085650000000000004e-01 9.000000000000000000e+02
1.075000000000000001e-03 2.958910000000000151e-01 6.393899999999999584e-02 2.085650000000000004e-01 1.020000000000000000e+03
1.075000000000000001e-03 2.958910000000000151e-01 6.393899999999999584e-02 2.085650000000000004e-01 1.220000000000000000e+03
1.075000000000000001e-03 2.958910000000000151e-01 6.393899999999999584e-02 2.085650000000000004e-01 1.630000000000000000e+03
1.075000000000000001e-03 2.958910000000000151e-01 6.393899999999999584e-02 2.085650000000000004e-01 2.190000000000000000e+03
1.075000000000000001e-03 2.958910000000000151e-01 6.393899999999999584e-02 2.085650000000000004e-01 4.493000000000000000e+03
1.075999999999999917e-03 1.853670000000000040e-01 5.586399999999999699e-02 1.867540000000000033e-01 4.760000000000000000e+02
1.075999999999999917e-03 1.853670000000000040e-01 5.586399999999999699e-02 1.867540000000000033e-01 6.210000000000000000e+02
