# 1:iteration 2:time bin[s] 3-k:AB magnitude for k-th angular bin
# g-band (filter: g_LSST.dat)
  10    0.1552322 -1.74768e+01 -1.74821e+01 -1.74759e+01 -1.74756e+01 -1.74780e+01 -1.74725e+01 -1.74795e+01 -1.74796e+01 -1.74768e+01 -1.74808e+01 -1.74774e+01 -1.74817e+01 -1.74823e+01 -1.74706e+01 -1.74750e+01 -1.74793e+01 -1.74824e+01 -1.74707e+01 -1.74756e+01 -1.74769e+01 -1.74766e+01 -1.74797e+01 -1.74715e+01 -1.74745e+01 -1.74796e+01 -1.74746e+01 -1.74756e+01 -1.74704e+01 -1.74776e+01 -1.74846e+01 -1.74709e+01 -1.74686e+01 -1.74767e+01 -1.74717e+01 -1.74705e+01 -1.74735e+01 -1.74744e+01 -1.74762e+01 -1.74734e+01 -1.74774e+01 -1.74762e+01 -1.74725e+01 -1.74793e+01 -1.74777e+01 -1.74807e+01 -1.74803e+01 -1.74726e+01 -1.74798e+01 -1.74739e+01 -1.74698e+01 -1.74683e+01 -1.74713e+01 -1.74785e+01 -1.74795e+01 
  11    0.1586314 -1.75062e+01 -1.75081e+01 -1.75042e+01 -1.74987e+01 -1.75023e+01 -1.75002e+01 -1.75035e+01 -1.75046e+01 -1.74995e+01 -1.75075e+01 -1.75039e+01 -1.75083e+01 -1.75097e+01 -1.75022e+01 -1.75003e+01 -1.75068e+01 -1.75077e+01 -1.74996e+01 -1.75021e+01 -1.75034e+01 -1.75066e+01 -1.75077e+01 -1.74997e+01 -1.75004e+01 -1.75046e+01 -1.75010e+01 -1.75029e+01 -1.75000e+01 -1.75045e+01 -1.75117e+01 -1.74976e+01 -1.74997e+01 -1.75020e+01 -1.74997e+01 -1.74982e+01 -1.75030e+01 -1.74998e+01 -1.75024e+01 -1.75034e+01 -1.75013e+01 -1.75030e+01 -1.74987e+01 -1.75071e+01 -1.75056e+01 -1.75038e+01 -1.75090e+01 -1.75037e+01 -1.75087e+01 -1.75024e+01 -1.74981e+01 -1.74948e+01 -1.74997e+01 -1.75053e+01 -1.75063e+01 
  12    0.1621049 -1.75346e+01 -1.75347e+01 -1.75316e+01 -1.75277e+01 -1.75272e+01 -1.75287e+01 -1.75266e+01 -1.75317e+01 -1.75244e+01 -1.75347e+01 -1.75305e+01 -1.75352e+01 -1.75345e+01 -1.75315e+01 -1.75258e+01 -1.75332e+01 -1.75339e+01 -1.75253e+01 -1.75315e+01 -1.75347e+01 -1.75332e+01 -1.75369e+01 -1.75228e+01 -1.75252e+01 -1.75277e+01 -1.75289e+01 -1.75266e+01 -1.75229e+01 -1.75323e+01 -1.75360e+01 -1.75233e+01 -1.75245e+01 -1.75295e+01 -1.75293e+01 -1.75319e+01 -1.75305e+01 -1.75298e+01 -1.75296e+01 -1.75288e+01 -1.75271e+01 -1.75289e+01 -1.75285e+01 -1.75321e+01 -1.75327e+01 -1.75310e+01 -1.75322e+01 -1.75334e+01 -1.75338e+01 -1.75289e+01 -1.75257e+01 -1.75244e+01 -1.75258e+01 -1.75317e+01 -1.75357e+01 
  13    0.1656546 -1.75592e+01 -1.75630e+01 -1.75578e+01 -1.75541e+01 -1.75568e+01 -1.75544e+01 -1.75557e+01 -1.75624e+01 -1.75511e+01 -1.75596e+01 -1.75584e+01 -1.75605e+01 -1.75575e+01 -1.75609e+01 -1.75502e+01 -1.75592e+01 -1.75564e+01 -1.75527e+01 -1.75603e+01 -1.75592e+01 -1.75588e+01 -1.75652e+01 -1.75508e+01 -1.75521e+01 -1.75552e+01 -1.75585e+01 -1.75534e+01 -1.75532e+01 -1.75597e+01 -1.75630e+01 -1.75495e+01 -1.75475e+01 -1.75558e+01 -1.75555e+01 -1.75546e+01 -1.75566e+01 -1.75554e+01 -1.75577e+01 -1.75527e+01 -1.75528e+01 -1.75568e+01 -1.75545e+01 -1.75576e+01 -1.75559e+01 -1.75564e+01 -1.75583e+01 -1.75578e+01 -1.75594e+01 -1.75528e+01 -1.75543e+01 -1.75507e+01 -1.75546e+01 -1.75569e+01 -1.75628e+01 
  14    0.1692819 -1.75857e+01 -1.75883e+01 -1.75818e+01 -1.75814e+01 -1.75823e+01 -1.75775e+01 -1.75842e+01 -1.75870e+01 -1.75797e+01 -1.75869e+01 -1.75880e+01 -1.75829e+01 -1.75811e+01 -1.75873e+01 -1.75743e+01 -1.75868e+01 -1.75821e+01 -1.75790e+01 -1.75897e+01 -1.75855e+01 -1.75838e+01 -1.75940e+01 -1.75774e+01 -1.75761e+01 -1.75798e+01 -1.75838e+01 -1.75775e+01 -1.75786e+01 -1.75846e+01 -1.75843e+01 -1.75774e+01 -1.75748e+01 -1.75817e+01 -1.75785e+01 -1.75799e+01 -1.75832e+01 -1.75843e+01 -1.75833e+01 -1.75811e+01 -1.75814e+01 -1.75822e+01 -1.75778e+01 -1.75813e+01 -1.75793e+01 -1.75828e+01 -1.75843e+01 -1.75831e+01 -1.75874e+01 -1.75810e+01 -1.75811e+01 -1.75785e+01 -1.75815e+01 -1.75841e+01 -1.75898e+01 
  15    0.1729887 -1.76107e+01 -1.76154e+01 -1.76082e+01 -1.76071e+01 -1.76074e+01 -1.76038e+01 -1.76080e+01 -1.76117e+01 -1.76069e+01 -1.76114e+01 -1.76147e+01 -1.76109e+01 -1.76057e+01 -1.76116e+01 -1.76002e+01 -1.76114e+01 -1.76075e+01 -1.76020e+01 -1.76137e+01 -1.76084e+01 -1.76099e+01 -1.76150e+01 -1.76021e+01 -1.76017e+01 -1.76018e+01 -1.76085e+01 -1.76054e+01 -1.76041e+01 -1.76088e+01 -1.76067e+01 -1.76052e+01 -1.75988e+01 -1.76083e+01 -1.76088e+01 -1.76055e+01 -1.76115e+01 -1.76107e+01 -1.76088e+01 -1.76048e+01 -1.76054e+01 -1.76056e+01 -1.76032e+01 -1.76057e+01 -1.76035e+01 -1.76101e+01 -1.76078e+01 -1.76090e+01 -1.76123e+01 -1.76088e+01 -1.76051e+01 -1.76057e+01 -1.76089e+01 -1.76099e+01 -1.76165e+01 
  16    0.1767767 -1.76305e+01 -1.76387e+01 -1.76351e+01 -1.76344e+01 -1.76292e+01 -1.76277e+01 -1.76304e+01 -1.76355e+01 -1.76316e+01 -1.76356e+01 -1.76412e+01 -1.76393e+01 -1.76320e+01 -1.76343e+01 -1.76266e+01 -1.76350e+01 -1.76306e+01 -1.76258e+01 -1.76394e+01 -1.76330e+01 -1.76337e+01 -1.76384e+01 -1.76260e+01 -1.76287e+01 -1.76261e+01 -1.76293e+01 -1.76292e+01 -1.76231e+01 -1.76342e+01 -1.76286e+01 -1.76350e+01 -1.76271e+01 -1.76326e+01 -1.76345e+01 -1.76325e+01 -1.76381e+01 -1.76329e+01 -1.76365e+01 -1.76279e+01 -1.76325e+01 -1.76282e+01 -1.76285e+01 -1.76333e+01 -1.76321e+01 -1.76355e+01 -1.76301e+01 -1.76355e+01 -1.76344e+01 -1.76344e+01 -1.76293e+01 -1.76314e+01 -1.76349e+01 -1.76349e+01 -1.76396e+01 
  17    0.1806476 -1.76525e+01 -1.76613e+01 -1.76589e+01 -1.76606e+01 -1.76538e+01 -1.76532e+01 -1.76568e+01 -1.76563e+01 -1.76575e+01 -1.76604e+01 -1.76650e+01 -1.76648e+01 -1.76579e+01 -1.76569e+01 -1.76562e+01 -1.76559e+01 -1.76524e+01 -1.76507e+01 -1.76614e+01 -1.76557e+01 -1.76552e+01 -1.76607e+01 -1.76501e+01 -1.76548e+01 -1.76490e+01 -1.76537e+01 -1.76572e+01 -1.76506e+01 -1.76619e+01 -1.76526e+01 -1.76612e+01 -1.76545e+01 -1.76574e+01 -1.76611e+01 -1.76583e+01 -1.76622e+01 -1.76547e+01 -1.76605e+01 -1.76519e+01 -1.76547e+01 -1.76562e+01 -1.76537e+01 -1.76577e+01 -1.76551e+01 -1.76563e+01 -1.76536e+01 -1.76606e+01 -1.76604e+01 -1.76593e+01 -1.76562e+01 -1.76569e+01 -1.76618e+01 -1.76587e+01 -1.76650e+01 
  18    0.1846033 -1.76773e+01 -1.76823e+01 -1.76846e+01 -1.76839e+01 -1.76807e+01 -1.76764e+01 -1.76801e+01 -1.76798e+01 -1.76821e+01 -1.76844e+01 -1.76890e+01 -1.76876e+01 -1.76783e+01 -1.76813e+01 -1.76786e+01 -1.76797e+01 -1.76782e+01 -1.76757e+01 -1.76854e+01 -1.76761e+01 -1.76813e+01 -1.76845e+01 -1.76742e+01 -1.76789e+01 -1.76729e+01 -1.76778e+01 -1.76797e+01 -1.76764e+01 -1.76881e+01 -1.76771e+01 -1.76823e+01 -1.76803e+01 -1.76778e+01 -1.76869e+01 -1.76841e+01 -1.76872e+01 -1.76807e+01 -1.76838e+01 -1.76777e+01 -1.76768e+01 -1.76814e+01 -1.76773e+01 -1.76799e+01 -1.76776e+01 -1.76819e+01 -1.76781e+01 -1.76829e+01 -1.76850e+01 -1.76828e+01 -1.76801e+01 -1.76800e+01 -1.76870e+01 -1.76802e+01 -1.76873e+01 
  19    0.1886456 -1.77010e+01 -1.77056e+01 -1.77047e+01 -1.77084e+01 -1.77069e+01 -1.76988e+01 -1.77035e+01 -1.77073e+01 -1.77055e+01 -1.77064e+01 -1.77107e+01 -1.77077e+01 -1.77038e+01 -1.77023e+01 -1.77008e+01 -1.77021e+01 -1.77002e+01 -1.76985e+01 -1.77040e+01 -1.77004e+01 -1.77060e+01 -1.77083e+01 -1.76983e+01 -1.77036e+01 -1.76980e+01 -1.77011e+01 -1.77023e+01 -1.76970e+01 -1.77095e+01 -1.76990e+01 -1.77048e+01 -1.77017e+01 -1.77045e+01 -1.77106e+01 -1.77038e+01 -1.77076e+01 -1.76996e+01 -1.77086e+01 -1.77019e+01 -1.76981e+01 -1.77032e+01 -1.76988e+01 -1.77018e+01 -1.76978e+01 -1.77082e+01 -1.77019e+01 -1.77063e+01 -1.77076e+01 -1.77030e+01 -1.76997e+01 -1.77004e+01 -1.77111e+01 -1.77042e+01 -1.77087e+01 
  20    0.1927764 -1.77227e+01 -1.77282e+01 -1.77288e+01 -1.77300e+01 -1.77300e+01 -1.77200e+01 -1.77260e+01 -1.77275e+01 -1.77283e+01 -1.77308e+01 -1.77278e+01 -1.77276e+01 -1.77238e+01 -1.77232e+01 -1.77267e+01 -1.77264e+01 -1.77279e+01 -1.77239e+01 -1.77238e+01 -1.77211e+01 -1.77273e+01 -1.77286e+01 -1.77233e+01 -1.77270e+01 -1.77227e+01 -1.77243e+01 -1.77259e+01 -1.77225e+01 -1.77316e+01 -1.77202e+01 -1.77293e+01 -1.77253e+01 -1.77291e+01 -1.77326e+01 -1.77238e+01 -1.77329e+01 -1.77182e+01 -1.77282e+01 -1.77256e+01 -1.77180e+01 -1.77253e+01 -1.77229e+01 -1.77264e+01 -1.77223e+01 -1.77279e+01 -1.77204e+01 -1.77295e+01 -1.77312e+01 -1.77244e+01 -1.77231e+01 -1.77215e+01 -1.77317e+01 -1.77245e+01 -1.77310e+01 
  21    0.1969976 -1.77449e+01 -1.77475e+01 -1.77529e+01 -1.77523e+01 -1.77518e+01 -1.77415e+01 -1.77484e+01 -1.77474e+01 -1.77501e+01 -1.77533e+01 -1.77473e+01 -1.77513e+01 -1.77487e+01 -1.77444e+01 -1.77481e+01 -1.77444e+01 -1.77489e+01 -1.77456e+01 -1.77435e+01 -1.77445e+01 -1.77515e+01 -1.77450e+01 -1.77469e+01 -1.77457e+01 -1.77444e+01 -1.77476e+01 -1.77480e+01 -1.77445e+01 -1.77551e+01 -1.77441e+01 -1.77490e+01 -1.77491e+01 -1.77510e+01 -1.77536e+01 -1.77459e+01 -1.77553e+01 -1.77405e+01 -1.77493e+01 -1.77471e+01 -1.77409e+01 -1.77451e+01 -1.77498e+01 -1.77512e+01 -1.77480e+01 -1.77500e+01 -1.77393e+01 -1.77529e+01 -1.77550e+01 -1.77465e+01 -1.77478e+01 -1.77444e+01 -1.77550e+01 -1.77451e+01 -1.77517e+01 
  22    0.2013113 -1.77656e+01 -1.77674e+01 -1.77768e+01 -1.77754e+01 -1.77731e+01 -1.77629e+01 -1.77683e+01 -1.77646e+01 -1.77711e+01 -1.77750e+01 -1.77661e+01 -1.77717e+01 -1.77721e+01 -1.77653e+01 -1.77731e+01 -1.77728e+01 -1.77688e+01 -1.77667e+01 -1.77662e+01 -1.77665e+01 -1.77727e+01 -1.77671e+01 -1.77679e+01 -1.77720e+01 -1.77671e+01 -1.77688e+01 -1.77700e+01 -1.77652e+01 -1.77764e+01 -1.77673e+01 -1.77694e+01 -1.77701e+01 -1.77718e+01 -1.77737e+01 -1.77679e+01 -1.77739e+01 -1.77625e+01 -1.77682e+01 -1.77677e+01 -1.77622e+01 -1.77657e+01 -1.77719e+01 -1.77724e+01 -1.77705e+01 -1.77706e+01 -1.77608e+01 -1.77749e+01 -1.77729e+01 -1.77686e+01 -1.77678e+01 -1.77666e+01 -1.77746e+01 -1.77674e+01 -1.77703e+01 
  23    0.2057194 -1.77903e+01 -1.77865e+01 -1.77967e+01 -1.77940e+01 -1.77947e+01 -1.77837e+01 -1.77918e+01 -1.77842e+01 -1.77905e+01 -1.77959e+01 -1.77890e+01 -1.77918e+01 -1.77902e+01 -1.77869e+01 -1.77951e+01 -1.77962e+01 -1.77914e+01 -1.77893e+01 -1.77858e+01 -1.77879e+01 -1.77905e+01 -1.77869e+01 -1.77890e+01 -1.77934e+01 -1.77872e+01 -1.77917e+01 -1.77918e+01 -1.77850e+01 -1.77982e+01 -1.77905e+01 -1.77873e+01 -1.77879e+01 -1.77919e+01 -1.77924e+01 -1.77882e+01 -1.77916e+01 -1.77845e+01 -1.77862e+01 -1.77904e+01 -1.77831e+01 -1.77885e+01 -1.77932e+01 -1.77947e+01 -1.77916e+01 -1.77913e+01 -1.77834e+01 -1.77945e+01 -1.77936e+01 -1.77882e+01 -1.77897e+01 -1.77872e+01 -1.77930e+01 -1.77899e+01 -1.77906e+01 
  24    0.2102241 -1.78144e+01 -1.78081e+01 -1.78167e+01 -1.78131e+01 -1.78151e+01 -1.78065e+01 -1.78107e+01 -1.78041e+01 -1.78081e+01 -1.78176e+01 -1.78087e+01 -1.78094e+01 -1.78079e+01 -1.78079e+01 -1.78146e+01 -1.78128e+01 -1.78112e+01 -1.78068e+01 -1.78089e+01 -1.78056e+01 -1.78108e+01 -1.78091e+01 -1.78122e+01 -1.78142e+01 -1.78051e+01 -1.78103e+01 -1.78092e+01 -1.78079e+01 -1.78197e+01 -1.78098e+01 -1.78053e+01 -1.78088e+01 -1.78120e+01 -1.78097e+01 -1.78089e+01 -1.78139e+01 -1.78088e+01 -1.78078e+01 -1.78123e+01 -1.78051e+01 -1.78086e+01 -1.78156e+01 -1.78134e+01 -1.78132e+01 -1.78133e+01 -1.78033e+01 -1.78147e+01 -1.78130e+01 -1.78090e+01 -1.78109e+01 -1.78080e+01 -1.78101e+01 -1.78091e+01 -1.78112e+01 
  25    0.2148274 -1.78339e+01 -1.78280e+01 -1.78369e+01 -1.78324e+01 -1.78340e+01 -1.78285e+01 -1.78304e+01 -1.78234e+01 -1.78310e+01 -1.78354e+01 -1.78281e+01 -1.78321e+01 -1.78272e+01 -1.78226e+01 -1.78319e+01 -1.78312e+01 -1.78310e+01 -1.78261e+01 -1.78286e+01 -1.78280e+01 -1.78299e+01 -1.78268e+01 -1.78350e+01 -1.78337e+01 -1.78276e+01 -1.78306e+01 -1.78286e+01 -1.78258e+01 -1.78353e+01 -1.78254e+01 -1.78249e+01 -1.78307e+01 -1.78331e+01 -1.78301e+01 -1.78285e+01 -1.78320e+01 -1.78274e+01 -1.78282e+01 -1.78308e+01 -1.78266e+01 -1.78274e+01 -1.78335e+01 -1.78349e+01 -1.78334e+01 -1.78305e+01 -1.78232e+01 -1.78348e+01 -1.78332e+01 -1.78270e+01 -1.78312e+01 -1.78306e+01 -1.78312e+01 -1.78301e+01 -1.78293e+01 
  26    0.2195315 -1.78507e+01 -1.78459e+01 -1.78575e+01 -1.78522e+01 -1.78500e+01 -1.78484e+01 -1.78515e+01 -1.78440e+01 -1.78475e+01 -1.78543e+01 -1.78471e+01 -1.78499e+01 -1.78476e+01 -1.78412e+01 -1.78487e+01 -1.78493e+01 -1.78512e+01 -1.78429e+01 -1.78498e+01 -1.78483e+01 -1.78466e+01 -1.78463e+01 -1.78524e+01 -1.78509e+01 -1.78471e+01 -1.78476e+01 -1.78491e+01 -1.78436e+01 -1.78535e+01 -1.78459e+01 -1.78453e+01 -1.78529e+01 -1.78528e+01 -1.78511e+01 -1.78501e+01 -1.78494e+01 -1.78493e+01 -1.78470e+01 -1.78471e+01 -1.78472e+01 -1.78454e+01 -1.78538e+01 -1.78534e+01 -1.78526e+01 -1.78437e+01 -1.78442e+01 -1.78578e+01 -1.78512e+01 -1.78469e+01 -1.78515e+01 -1.78501e+01 -1.78501e+01 -1.78501e+01 -1.78476e+01 
  27    0.2243386 -1.78684e+01 -1.78650e+01 -1.78761e+01 -1.78676e+01 -1.78701e+01 -1.78672e+01 -1.78724e+01 -1.78629e+01 -1.78685e+01 -1.78739e+01 -1.78665e+01 -1.78678e+01 -1.78652e+01 -1.78605e+01 -1.78655e+01 -1.78646e+01 -1.78681e+01 -1.78622e+01 -1.78704e+01 -1.78670e+01 -1.78654e+01 -1.78630e+01 -1.78706e+01 -1.78671e+01 -1.78660e+01 -1.78655e+01 -1.78667e+01 -1.78647e+01 -1.78763e+01 -1.78637e+01 -1.78617e+01 -1.78704e+01 -1.78673e+01 -1.78704e+01 -1.78702e+01 -1.78643e+01 -1.78713e+01 -1.78639e+01 -1.78644e+01 -1.78703e+01 -1.78635e+01 -1.78718e+01 -1.78722e+01 -1.78725e+01 -1.78610e+01 -1.78634e+01 -1.78731e+01 -1.78717e+01 -1.78676e+01 -1.78680e+01 -1.78706e+01 -1.78723e+01 -1.78681e+01 -1.78660e+01 
