# 1:iteration 2:time bin[s] 3-k:equiv. isotropic luminosity in k-th angular bin [erg/s]
# bolometric luminosity going in angular bin
   0    0.1250000  4.22206e+40  4.22545e+40  4.20882e+40  4.21387e+40  4.21906e+40  4.21668e+40  4.21990e+40  4.19923e+40  4.20195e+40  4.22280e+40  4.21307e+40  4.22406e+40  4.22021e+40  4.21223e+40  4.22755e+40  4.21324e+40  4.21519e+40  4.20985e+40  4.20138e+40  4.19683e+40  4.21405e+40  4.20477e+40  4.20673e+40  4.20875e+40  4.20226e+40  4.21504e+40  4.21074e+40  4.18802e+40  4.19901e+40  4.20776e+40  4.20565e+40  4.21171e+40  4.19267e+40  4.21947e+40  4.20843e+40  4.21923e+40  4.20657e+40  4.20699e+40  4.21452e+40  4.20380e+40  4.23477e+40  4.20571e+40  4.21971e+40  4.20785e+40  4.21905e+40  4.21353e+40  4.21693e+40  4.21822e+40  4.20416e+40  4.20485e+40  4.22164e+40  4.20264e+40  4.20737e+40  4.21337e+40 
   1    0.1277371  4.27666e+40  4.28122e+40  4.26826e+40  4.27167e+40  4.27712e+40  4.27378e+40  4.28307e+40  4.25930e+40  4.25963e+40  4.28424e+40  4.27183e+40  4.27929e+40  4.28067e+40  4.27463e+40  4.28974e+40  4.27436e+40  4.27866e+40  4.27196e+40  4.26937e+40  4.25292e+40  4.27143e+40  4.26050e+40  4.26586e+40  4.26416e+40  4.26291e+40  4.27303e+40  4.27525e+40  4.25348e+40  4.25972e+40  4.26922e+40  4.26293e+40  4.27433e+40  4.25523e+40  4.27631e+40  4.26836e+40  4.27854e+40  4.26255e+40  4.26679e+40  4.27266e+40  4.26287e+40  4.28985e+40  4.26937e+40  4.27605e+40  4.26745e+40  4.27760e+40  4.27048e+40  4.28066e+40  4.27961e+40  4.26930e+40  4.26666e+40  4.27871e+40  4.26187e+40  4.26622e+40  4.27922e+40 
   2    0.1305342  4.33040e+40  4.33422e+40  4.31787e+40  4.32984e+40  4.33638e+40  4.32750e+40  4.33930e+40  4.31580e+40  4.31321e+40  4.33378e+40  4.32902e+40  4.32719e+40  4.33883e+40  4.32483e+40  4.33804e+40  4.33266e+40  4.33007e+40  4.32574e+40  4.32364e+40  4.31331e+40  4.31849e+40  4.31157e+40  4.32199e+40  4.32093e+40  4.31222e+40  4.33015e+40  4.32279e+40  4.30966e+40  4.31303e+40  4.32192e+40  4.31846e+40  4.32775e+40  4.30961e+40  4.33061e+40  4.32319e+40  4.33106e+40  4.32198e+40  4.32110e+40  4.32989e+40  4.31995e+40  4.33766e+40  4.32631e+40  4.32726e+40  4.32338e+40  4.33049e+40  4.32396e+40  4.33436e+40  4.33459e+40  4.32299e+40  4.32070e+40  4.32690e+40  4.31697e+40  4.32603e+40  4.33636e+40 
   3    0.1333926  4.37892e+40  4.37903e+40  4.36957e+40  4.38255e+40  4.38708e+40  4.37471e+40  4.38704e+40  4.36167e+40  4.36454e+40  4.37822e+40  4.37795e+40  4.37629e+40  4.39315e+40  4.37940e+40  4.38353e+40  4.38709e+40  4.37770e+40  4.37254e+40  4.38332e+40  4.36195e+40  4.37196e+40  4.36303e+40  4.37598e+40  4.37215e+40  4.36487e+40  4.37630e+40  4.37101e+40  4.36326e+40  4.36571e+40  4.37199e+40  4.37238e+40  4.37838e+40  4.35941e+40  4.38140e+40  4.36927e+40  4.38207e+40  4.36972e+40  4.38027e+40  4.37894e+40  4.37068e+40  4.37963e+40  4.38446e+40  4.37862e+40  4.37766e+40  4.38625e+40  4.37517e+40  4.38696e+40  4.38413e+40  4.37236e+40  4.37418e+40  4.37687e+40  4.37047e+40  4.38123e+40  4.39268e+40 
   4    0.1363135  4.42290e+40  4.42520e+40  4.41712e+40  4.42287e+40  4.43181e+40  4.42587e+40  4.43468e+40  4.40582e+40  4.40784e+40  4.42451e+40  4.42445e+40  4.42308e+40  4.43647e+40  4.42582e+40  4.42793e+40  4.42812e+40  4.42654e+40  4.41980e+40  4.42984e+40  4.40464e+40  4.42344e+40  4.41525e+40  4.42433e+40  4.41435e+40  4.40776e+40  4.41515e+40  4.41775e+40  4.40789e+40  4.41276e+40  4.41757e+40  4.42158e+40  4.42306e+40  4.40653e+40  4.42792e+40  4.41739e+40  4.43073e+40  4.41790e+40  4.42247e+40  4.42744e+40  4.42405e+40  4.43238e+40  4.43424e+40  4.43020e+40  4.42086e+40  4.43424e+40  4.42354e+40  4.42666e+40  4.42602e+40  4.42090e+40  4.41618e+40  4.42255e+40  4.42074e+40  4.43098e+40  4.43752e+40 
   5    0.1392983  4.45318e+40  4.46624e+40  4.45640e+40  4.46668e+40  4.46988e+40  4.46577e+40  4.47453e+40  4.45364e+40  4.45382e+40  4.46010e+40  4.46797e+40  4.46622e+40  4.47576e+40  4.46301e+40  4.47485e+40  4.46264e+40  4.46385e+40  4.45359e+40  4.46955e+40  4.44412e+40  4.46460e+40  4.46180e+40  4.46493e+40  4.44896e+40  4.45205e+40  4.45975e+40  4.45724e+40  4.45275e+40  4.44636e+40  4.46042e+40  4.45968e+40  4.45843e+40  4.44272e+40  4.46330e+40  4.46079e+40  4.47834e+40  4.46059e+40  4.45804e+40  4.46001e+40  4.46372e+40  4.47677e+40  4.46988e+40  4.47034e+40  4.46846e+40  4.47164e+40  4.46127e+40  4.46309e+40  4.46509e+40  4.46040e+40  4.45680e+40  4.46181e+40  4.46246e+40  4.47235e+40  4.47557e+40 
   6    0.1423486  4.48669e+40  4.49940e+40  4.49199e+40  4.50115e+40  4.50936e+40  4.49580e+40  4.50891e+40  4.49863e+40  4.49480e+40  4.49476e+40  4.51019e+40  4.50349e+40  4.51735e+40  4.49658e+40  4.50711e+40  4.49860e+40  4.49905e+40  4.48884e+40  4.50006e+40  4.48163e+40  4.50102e+40  4.50203e+40  4.50615e+40  4.48398e+40  4.48464e+40  4.49827e+40  4.49204e+40  4.48872e+40  4.48238e+40  4.50112e+40  4.49169e+40  4.49701e+40  4.47959e+40  4.49613e+40  4.50103e+40  4.50291e+40  4.50259e+40  4.49197e+40  4.50099e+40  4.49908e+40  4.51217e+40  4.50674e+40  4.50612e+40  4.50336e+40  4.51173e+40  4.49079e+40  4.49580e+40  4.50342e+40  4.49914e+40  4.49982e+40  4.50287e+40  4.50136e+40  4.51099e+40  4.50450e+40 
   7    0.1454656  4.51361e+40  4.52628e+40  4.52860e+40  4.53238e+40  4.54183e+40  4.53275e+40  4.53468e+40  4.52882e+40  4.53725e+40  4.52554e+40  4.54275e+40  4.53688e+40  4.54865e+40  4.52267e+40  4.53367e+40  4.52968e+40  4.52682e+40  4.52342e+40  4.53025e+40  4.51696e+40  4.53586e+40  4.53031e+40  4.53266e+40  4.52236e+40  4.50965e+40  4.52816e+40  4.52444e+40  4.52255e+40  4.51835e+40  4.53282e+40  4.52348e+40  4.52323e+40  4.51004e+40  4.52882e+40  4.52253e+40  4.52621e+40  4.52566e+40  4.52320e+40  4.53911e+40  4.53008e+40  4.53607e+40  4.53529e+40  4.53329e+40  4.52393e+40  4.54426e+40  4.52460e+40  4.52904e+40  4.53103e+40  4.52819e+40  4.53119e+40  4.53024e+40  4.52538e+40  4.54015e+40  4.52873e+40 
   8    0.1486509  4.53953e+40  4.54980e+40  4.55409e+40  4.55964e+40  4.56174e+40  4.56180e+40  4.55441e+40  4.55876e+40  4.56389e+40  4.54394e+40  4.56404e+40  4.54974e+40  4.56538e+40  4.54802e+40  4.55600e+40  4.54968e+40  4.54290e+40  4.55090e+40  4.55146e+40  4.54797e+40  4.55745e+40  4.55184e+40  4.55783e+40  4.54700e+40  4.53827e+40  4.55073e+40  4.53930e+40  4.54449e+40  4.54508e+40  4.55460e+40  4.54354e+40  4.54490e+40  4.53887e+40  4.55943e+40  4.55119e+40  4.55187e+40  4.55324e+40  4.54541e+40  4.55473e+40  4.55181e+40  4.55415e+40  4.55793e+40  4.55786e+40  4.55081e+40  4.56974e+40  4.55374e+40  4.54559e+40  4.55599e+40  4.55100e+40  4.56125e+40  4.55253e+40  4.55233e+40  4.56420e+40  4.54669e+40 
   9    0.1519059  4.55892e+40  4.56887e+40  4.57656e+40  4.58303e+40  4.57687e+40  4.58466e+40  4.56494e+40  4.57723e+40  4.58892e+40  4.56512e+40  4.58411e+40  4.57002e+40  4.57942e+40  4.56839e+40  4.56879e+40  4.56822e+40  4.56451e+40  4.56930e+40  4.56949e+40  4.56337e+40  4.58108e+40  4.56895e+40  4.57462e+40  4.56672e+40  4.55302e+40  4.56398e+40  4.55893e+40  4.56460e+40  4.56639e+40  4.57530e+40  4.56117e+40  4.56267e+40  4.55810e+40  4.57894e+40  4.56609e+40  4.57321e+40  4.57153e+40  4.56845e+40  4.57706e+40  4.56818e+40  4.57577e+40  4.57520e+40  4.57708e+40  4.56451e+40  4.58557e+40  4.57368e+40  4.56453e+40  4.57612e+40  4.56870e+40  4.58111e+40  4.57201e+40  4.56632e+40  4.58267e+40  4.56360e+40 
